symbol,side,order_type,time_in_force,original_quantity,price,average_price,order_status,order_last_filled_quantity,order_filled_accumulated_quantity,order_trade_time,usd_size
XMR,BUY,LIMIT,IOC,7.048,229.88,226.59,FILLED,0.018,7.048,1745514273379,1620.19424
POPCAT,BUY,LIMIT,IOC,1185,0.3735801,0.3712000,FILLED,1185,1185,1745514273524,442.69241850000003
CETUS,BUY,LIMIT,IOC,2292,0.1765368,0.1750209,FILLED,485,2292,1745514273579,404.62234559999996
TURBO,SELL,LIMIT,IOC,5496,0.0047178,0.0047502,FILLED,1581,5496,1745514275278,25.9290288
DOT,BUY,LIMIT,IOC,10.4,4.247,4.221,FILLED,10.4,10.4,1745514275345,44.1688
INIT,BUY,LIMIT,IOC,753,0.6737367,0.6687000,FILLED,753,753,1745514275444,507.32373509999996
CETUS,BUY,LIMIT,IOC,64401,0.1774462,0.1753251,FILLED,322,64401,1745514278125,11427.7127262
FHE,SELL,LIMIT,IOC,436,0.0953800,0.0976315,FILLED,56,436,1745514278465,41.58568
TURBO,SELL,LIMIT,IOC,6913,0.0047093,0.0047674,FILLED,6913,6913,1745514279333,32.5553909
HIFI,SELL,LIMIT,IOC,8220,0.1637305,0.1663792,FILLED,197,8220,1745514280241,1345.86471
TURBO,SELL,LIMIT,IOC,34139,0.0047042,0.0047790,FILLED,2908,34139,1745514280336,160.59668380000002
HIFI,SELL,LIMIT,IOC,15058,0.1632408,0.1664725,FILLED,411,15058,1745514281391,2458.0799663999996
INIT,BUY,LIMIT,IOC,141,0.6774504,0.6727177,FILLED,9,141,1745514282367,95.5205064
ZEREBRO,SELL,LIMIT,IOC,6381,0.0723398,0.0728400,FILLED,6326,6381,1745514283239,461.6002638
INIT,BUY,LIMIT,IOC,2078,0.6805616,0.6744273,FILLED,128,2078,1745514285342,1414.2070048
ZEREBRO,SELL,LIMIT,IOC,71418,0.0718198,0.0723928,FILLED,11955,71418,1745514286463,5129.2264764
JELLYJELLY,SELL,LIMIT,IOC,203728,0.0230900,0.0235578,FILLED,3546,203728,1745514287414,4704.07952
ZEREBRO,SELL,LIMIT,IOC,121,0.0718054,0.0724400,FILLED,121,121,1745514287599,8.6884534
HIFI,SELL,LIMIT,IOC,657,0.1638976,0.1654000,FILLED,171,657,1745514293083,107.6807232
BTC,BUY,LIMIT,IOC,0.011,93684.53,93311.30,FILLED,0.011,0.011,1745514293083,1030.52983
COW,BUY,LIMIT,IOC,870,0.3113029,0.3080000,FILLED,153,870,1745514293083,270.833523
MAGIC,BUY,LIMIT,IOC,1008.1,0.202807,0.200800,FILLED,753.7,1008.1,1745514293083,204.4497367
SOLV,SELL,LIMIT,IOC,5045,0.0313732,0.0316734,FILLED,3103,5045,1745514293083,158.27779399999997
LOKA,SELL,LIMIT,IOC,1323,0.0817741,0.0825000,FILLED,1323,1323,1745514293083,108.1871343
GUN,SELL,LIMIT,IOC,3304,0.0564499,0.0570100,FILLED,3304,3304,1745514293083,186.5104696
INIT,SELL,LIMIT,IOC,218,0.6655684,0.6723256,FILLED,162,218,1745514295340,145.09391119999998
INIT,SELL,LIMIT,IOC,687,0.6634975,0.6687685,FILLED,129,687,1745514300040,455.82278249999996
HIFI,SELL,LIMIT,IOC,1121,0.1630126,0.1655000,FILLED,76,1121,1745514300581,182.73712460000002
T,SELL,LIMIT,IOC,9206,0.0172861,0.0175500,FILLED,9206,9206,1745514300581,159.13583659999998
FARTCOIN,BUY,LIMIT,IOC,3326.4,1.1304838,1.1196691,FILLED,144.8,3326.4,1745514301419,3760.4413123199997
INIT,SELL,LIMIT,IOC,14,0.6627045,0.6666000,FILLED,14,14,1745514302243,9.277863
BR,SELL,LIMIT,IOC,859,0.0573469,0.0581400,FILLED,859,859,1745514309428,49.2609871
B3,SELL,LIMIT,IOC,1256,0.0051973,0.0052380,FILLED,1256,1256,1745514310063,6.5278088
INIT,BUY,LIMIT,IOC,914,0.6742526,0.6677000,FILLED,914,914,1745514310587,616.2668764
B3,SELL,LIMIT,IOC,25208,0.0051968,0.0052410,FILLED,92,25208,1745514313150,131.0009344
ENA,BUY,LIMIT,IOC,299,0.3647280,0.3618000,FILLED,299,299,1745514313206,109.053672
INJ,BUY,LIMIT,IOC,895.6,10.336290,10.239981,FILLED,23.7,895.6,1745514313367,9257.181324000001
SUIUSDC,BUY,LIMIT,IOC,1500.1,3.411285,3.376250,FILLED,86.7,1500.1,1745514313613,5117.2686285
KERNEL,BUY,LIMIT,IOC,433,0.1738480,0.1723000,FILLED,433,433,1745514314053,75.276184
SUI,BUY,LIMIT,IOC,49.1,3.409755,3.376800,FILLED,49.1,49.1,1745514315123,167.4189705
SOL,BUY,LIMIT,IOC,1.15,152.1803,151.4600,FILLED,1.15,1.15,1745514315123,175.007345
IO,BUY,LIMIT,IOC,701.9,0.8003854,0.7918878,FILLED,456.6,701.9,1745514315193,561.79051226
DOT,BUY,LIMIT,IOC,143.5,4.249,4.222,FILLED,12.4,143.5,1745514315366,609.7315
SUI,BUY,LIMIT,IOC,306.5,3.410310,3.378900,FILLED,306.5,306.5,1745514316293,1045.260015
1000PEPE,BUY,LIMIT,IOC,112920,0.0088051,0.0087473,FILLED,53521,112920,1745514316293,994.271892
BTC,BUY,LIMIT,IOC,0.016,93745.47,93372.30,FILLED,0.016,0.016,1745514316293,1499.92752
LINK,BUY,LIMIT,IOC,55.32,15.136,15.063,FILLED,32.98,55.32,1745514316293,837.3235199999999
ATOM,BUY,LIMIT,IOC,138.07,4.628,4.602,FILLED,136.92,138.07,1745514316293,638.9879599999999
JASMY,BUY,LIMIT,IOC,10234,0.017038,0.016788,FILLED,9822,10234,1745514316293,174.366892
BNB,BUY,LIMIT,IOC,0.25,602.735,599.720,FILLED,0.25,0.25,1745514316293,150.68375
SEI,BUY,LIMIT,IOC,1261,0.2055436,0.2037000,FILLED,1261,1261,1745514316332,259.1904796
XMR,BUY,LIMIT,IOC,1.180,230.10,226.80,FILLED,0.097,1.180,1745514316332,271.518
BIO,BUY,LIMIT,IOC,93,0.0719485,0.0711500,FILLED,93,93,1745514317422,6.6912104999999995
WAL,BUY,LIMIT,IOC,600,0.5547186,0.5446850,FILLED,510,600,1745514317470,332.83115999999995
SUIUSDC,BUY,LIMIT,IOC,34.6,3.412361,3.379885,FILLED,2.0,34.6,1745514318177,118.0676906
C98,BUY,LIMIT,IOC,175,0.0634,0.0623,FILLED,175,175,1745514318253,11.094999999999999
SUI,BUY,LIMIT,IOC,1421.0,3.413321,3.379850,FILLED,194.0,1421.0,1745514319064,4850.329141
WAL,BUY,LIMIT,IOC,1218,0.5557690,0.5450238,FILLED,532,1218,1745514319242,676.9266419999999
BTC,BUY,LIMIT,IOC,0.051,93739.48,93372.30,FILLED,0.046,0.051,1745514319416,4780.713479999999
KDA,BUY,LIMIT,IOC,252,0.5551647,0.5496496,FILLED,125,252,1745514320306,139.9015044
SUI,BUY,LIMIT,IOC,394.0,3.414519,3.386200,FILLED,151.8,394.0,1745514324164,1345.3204859999998
SUIUSDC,BUY,LIMIT,IOC,124.8,3.415478,3.383469,FILLED,24.8,124.8,1745514325417,426.25165439999995
HIFI,BUY,LIMIT,IOC,31,0.1736218,0.1715000,FILLED,31,31,1745514325487,5.3822757999999995
INJ,BUY,LIMIT,IOC,35.1,10.347456,10.243000,FILLED,35.1,35.1,1745514325581,363.1957056
PYTH,BUY,LIMIT,IOC,21320,0.1596314,0.1580845,FILLED,2103,21320,1745514326041,3403.341448
SUI,BUY,LIMIT,IOC,154.2,3.414679,3.384436,FILLED,56.8,154.2,1745514326206,526.5435018
BTC,BUY,LIMIT,IOC,0.003,93754.56,93382.40,FILLED,0.003,0.003,1745514326520,281.26368
ACT,SELL,LIMIT,IOC,166,0.0576914,0.0582900,FILLED,166,166,1745514326520,9.5767724
SUI,BUY,LIMIT,IOC,25.2,3.415466,3.385500,FILLED,25.2,25.2,1745514327369,86.06974319999999
INIT,BUY,LIMIT,IOC,26,0.6789075,0.6737000,FILLED,26,26,1745514329073,17.651595
SUI,BUY,LIMIT,IOC,442.0,3.418655,3.388428,FILLED,126.7,442.0,1745514329201,1511.0455100000001
HYPER,BUY,LIMIT,IOC,2018,0.2146418,0.2131000,FILLED,753,2018,1745514329247,433.1471524
HIFI,BUY,LIMIT,IOC,359,0.1745340,0.1744000,FILLED,359,359,1745514329248,62.657706
CETUS,BUY,LIMIT,IOC,2878,0.1773376,0.1755461,FILLED,66,2878,1745514330321,510.3776128
EOS,BUY,LIMIT,IOC,570.2,0.686,0.683,FILLED,570.2,570.2,1745514330435,391.15720000000005
HIFI,BUY,LIMIT,IOC,100797,0.1769724,0.1769724,FILLED,100797,100797,1745514331067,17838.2870028
INIT,BUY,LIMIT,IOC,6517,0.6800240,0.6732593,FILLED,8,6517,1745514331442,4431.716407999999
SUI,BUY,LIMIT,IOC,145.2,3.419285,3.389708,FILLED,109.8,145.2,1745514331486,496.48018199999996
HIFI,BUY,LIMIT,IOC,9711,0.1784162,0.1747590,FILLED,3651,9711,1745514332234,1732.5997181999999
BTC,BUY,LIMIT,IOC,3.224,93821.99,93382.40,FILLED,0.177,3.224,1745514332425,302482.09576000005
HYPER,BUY,LIMIT,IOC,2799,0.2151079,0.2132000,FILLED,2229,2799,1745514332434,602.0870120999999
SOL,BUY,LIMIT,IOC,3.37,152.3939,151.6400,FILLED,3.37,3.37,1745514332476,513.567443
DOT,BUY,LIMIT,IOC,150.0,4.253,4.225,FILLED,150.0,150.0,1745514333223,637.95
CETUS,BUY,LIMIT,IOC,11262,0.1774696,0.1755825,FILLED,154,11262,1745514335441,1998.6626352
KDA,BUY,LIMIT,IOC,1389,0.5553372,0.5504221,FILLED,322,1389,1745514335441,771.3633708
MLN,BUY,LIMIT,IOC,61.16,9.46342,9.32000,FILLED,61.16,61.16,1745514335441,578.7827672
SUI,BUY,LIMIT,IOC,660.3,3.422440,3.390509,FILLED,63.4,660.3,1745514336107,2259.8371319999997
HYPER,BUY,LIMIT,IOC,975,0.2155603,0.2135403,FILLED,393,975,1745514336290,210.17129250000002
SUIUSDC,BUY,LIMIT,IOC,13.4,3.425536,3.389910,FILLED,13.4,13.4,1745514337133,45.9021824
KERNEL,BUY,LIMIT,IOC,9904,0.1742717,0.1723823,FILLED,2035,9904,1745514337599,1725.9869168
HYPER,BUY,LIMIT,IOC,973,0.2155777,0.2134000,FILLED,925,973,1745514339539,209.7571021
SYN,BUY,LIMIT,IOC,59,0.2694538,0.2658000,FILLED,59,59,1745514340052,15.8977742
STO,SELL,LIMIT,IOC,481,0.1186699,0.1215100,FILLED,86,481,1745514341292,57.0802219
ZEREBRO,SELL,LIMIT,IOC,85,0.0716187,0.0720500,FILLED,85,85,1745514348234,6.087589499999999
ZEREBRO,SELL,LIMIT,IOC,61091,0.0715031,0.0722411,FILLED,3482,61091,1745514349538,4368.1958821
BROCCOLI714,BUY,LIMIT,IOC,25554,0.0295598,0.0290726,FILLED,3722,25554,1745514349538,755.3711292
SYN,BUY,LIMIT,IOC,46,0.2698731,0.2663000,FILLED,46,46,1745514353546,12.4141626
INIT,BUY,LIMIT,IOC,262,0.6832301,0.6794000,FILLED,123,262,1745514354163,179.00628619999998
HYPER,BUY,LIMIT,IOC,492,0.2156769,0.2135000,FILLED,492,492,1745514357404,106.11303480000001
1000BONK,BUY,LIMIT,IOC,166733,0.0158086,0.0156642,FILLED,39488,166733,1745514358467,2635.8153038
SYN,BUY,LIMIT,IOC,3772,0.2703489,0.2664000,FILLED,1310,3772,1745514364107,1019.7560508
INIT,SELL,LIMIT,IOC,743,0.6671694,0.6793000,FILLED,433,743,1745514369247,495.70686420000004
INIT,BUY,LIMIT,IOC,860,0.6841108,0.6785329,FILLED,105,860,1745514372190,588.335288
HIFI,BUY,LIMIT,IOC,2983,0.1820596,0.1779332,FILLED,992,2983,1745514372197,543.0837868
B3,SELL,LIMIT,IOC,126417,0.0051660,0.0051724,FILLED,64440,126417,1745514373087,653.070222
B3,SELL,LIMIT,IOC,11430,0.0051407,0.0051910,FILLED,11430,11430,1745514375147,58.758201
CETUS,SELL,LIMIT,IOC,7692,0.1733589,0.1749471,FILLED,3,7692,1745514377477,1333.4766588
INIT,BUY,LIMIT,IOC,21,0.6854114,0.6787000,FILLED,21,21,1745514378300,14.3936394
RENDER,SELL,LIMIT,IOC,69.1,4.5255424,4.5620000,FILLED,69.1,69.1,1745514379256,312.71497983999996
INIT,BUY,LIMIT,IOC,14,0.6863978,0.6810000,FILLED,14,14,1745514380392,9.6095692
MAV,BUY,LIMIT,IOC,1632,0.0616368,0.0611100,FILLED,263,1632,1745514380451,100.59125759999999
NEIROETH,SELL,LIMIT,IOC,10483,0.0652869,0.0659048,FILLED,165,10483,1745514380594,684.4025727
HYPER,BUY,LIMIT,IOC,148,0.2157424,0.2138000,FILLED,148,148,1745514382422,31.9298752
INIT,BUY,LIMIT,IOC,36,0.6849434,0.6805000,FILLED,36,36,1745514382589,24.6579624
HYPER,BUY,LIMIT,IOC,254,0.2159380,0.2138000,FILLED,254,254,1745514383567,54.848251999999995
HIFI,BUY,LIMIT,IOC,517,0.1838698,0.1808000,FILLED,105,517,1745514384554,95.0606866
HYPER,BUY,LIMIT,IOC,35,0.2159580,0.2140000,FILLED,35,35,1745514385123,7.55853
B3,SELL,LIMIT,IOC,18601,0.0051331,0.0051770,FILLED,18601,18601,1745514389144,95.4807931
JELLYJELLY,SELL,LIMIT,IOC,1779,0.0228421,0.0232900,FILLED,1779,1779,1745514391326,40.6360959
B3,SELL,LIMIT,IOC,1169,0.0051250,0.0051610,FILLED,1169,1169,1745514393450,5.991125
INIT,BUY,LIMIT,IOC,5039,0.6876466,0.6824773,FILLED,17,5039,1745514395113,3465.0512174
HIFI,SELL,LIMIT,IOC,3991,0.1769804,0.1823000,FILLED,1580,3991,1745514396598,706.3287764
INIT,BUY,LIMIT,IOC,457,0.6884384,0.6822000,FILLED,457,457,1745514401041,314.6163488
HIFI,BUY,LIMIT,IOC,28702,0.1858316,0.1844137,FILLED,2234,28702,1745514405192,5333.7385832
SUI,SELL,LIMIT,IOC,49.1,3.339092,3.368900,FILLED,49.1,49.1,1745514408281,163.9494172
HIFI,BUY,LIMIT,IOC,4476,0.1882541,0.1875000,FILLED,2001,4476,1745514409311,842.6253516
SUI,SELL,LIMIT,IOC,34.1,3.337521,3.365908,FILLED,31.1,34.1,1745514410075,113.80946610000001
CETUS,SELL,LIMIT,IOC,7526,0.1731338,0.1742122,FILLED,379,7526,1745514410304,1303.0049788000001
FET,SELL,LIMIT,IOC,1087,0.6885505,0.6953000,FILLED,5,1087,1745514412088,748.4543934999999
SUI,SELL,LIMIT,IOC,23.5,3.335906,3.364560,FILLED,2.1,23.5,1745514412587,78.39379100000001
CETUS,SELL,LIMIT,IOC,522,0.1725548,0.1733138,FILLED,254,522,1745514415201,90.07360560000001
FET,SELL,LIMIT,IOC,956,0.6881068,0.6942223,FILLED,471,956,1745514417306,657.8301008
AVAX,SELL,LIMIT,IOC,7,22.2053,22.2980,FILLED,7,7,1745514417306,155.43710000000002
FET,SELL,LIMIT,IOC,2574,0.6871732,0.6941161,FILLED,922,2574,1745514419434,1768.7838168
INIT,SELL,LIMIT,IOC,53,0.6713361,0.6738000,FILLED,53,53,1745514421210,35.5808133
CETUS,SELL,LIMIT,IOC,2325,0.1713271,0.1730412,FILLED,2032,2325,1745514422600,398.3355075
SUI,SELL,LIMIT,IOC,137.2,3.327446,3.352700,FILLED,137.2,137.2,1745514423047,456.52559119999995
SUI,SELL,LIMIT,IOC,22.8,3.323449,3.355600,FILLED,22.8,22.8,1745514425543,75.7746372
SUI,SELL,LIMIT,IOC,450.3,3.322902,3.364463,FILLED,162.5,450.3,1745514427159,1496.3027706
SUI,BUY,LIMIT,IOC,1065.3,3.402061,3.370368,FILLED,90.7,1065.3,1745514430202,3624.2155832999997
KERNEL,BUY,LIMIT,IOC,919,0.1725023,0.1710000,FILLED,612,919,1745514431272,158.5296137
HIFI,SELL,LIMIT,IOC,3590,0.1830162,0.1867809,FILLED,683,3590,1745514432270,657.028158
HYPER,BUY,LIMIT,IOC,836,0.2160569,0.2141000,FILLED,172,836,1745514435113,180.6235684
HYPER,BUY,LIMIT,IOC,4709,0.2161159,0.2142283,FILLED,936,4709,1745514436597,1017.6897731
HIFI,BUY,LIMIT,IOC,1158,0.1910006,0.1910006,FILLED,1158,1158,1745514439110,221.1786948
HIFI,BUY,LIMIT,IOC,31624,0.1925000,0.1915690,FILLED,5284,31624,1745514440350,6087.62
HYPER,BUY,LIMIT,IOC,2073,0.2163864,0.2142000,FILLED,119,2073,1745514441344,448.5690072
INIT,SELL,LIMIT,IOC,5527,0.6658822,0.6708382,FILLED,573,5527,1745514446148,3680.3309194
HIFI,BUY,LIMIT,IOC,947,0.1951043,0.1935000,FILLED,947,947,1745514446216,184.7637721
ONDO,SELL,LIMIT,IOC,3486.0,0.9879840,0.9976789,FILLED,192.9,3486.0,1745514447326,3444.112224
INIT,SELL,LIMIT,IOC,45,0.6655865,0.6702000,FILLED,45,45,1745514447513,29.951392499999997
HIFI,BUY,LIMIT,IOC,1115,0.1981586,0.1936273,FILLED,38,1115,1745514450295,220.94683899999998
HIFI,BUY,LIMIT,IOC,1049,0.1993965,0.1924227,FILLED,239,1049,1745514451326,209.1669285
INIT,BUY,LIMIT,IOC,51,0.6822150,0.6783000,FILLED,51,51,1745514456391,34.792965
ZEREBRO,SELL,LIMIT,IOC,4376,0.0713090,0.0713980,FILLED,875,4376,1745514460112,312.048184
ZEREBRO,SELL,LIMIT,IOC,133,0.0709883,0.0713200,FILLED,133,133,1745514461175,9.441443900000001
DEEP,SELL,LIMIT,IOC,773,0.1741567,0.1765119,FILLED,619,773,1745514461543,134.6231291
ZEREBRO,SELL,LIMIT,IOC,63,0.0709613,0.0712600,FILLED,63,63,1745514462260,4.4705619
TAO,SELL,LIMIT,IOC,2.462,353.83,357.34,FILLED,1.185,2.462,1745514462289,871.12946
TRUMP,SELL,LIMIT,IOC,1.69,12.092512,12.193000,FILLED,1.69,1.69,1745514462488,20.436345279999998
ZEREBRO,SELL,LIMIT,IOC,34499,0.0708565,0.0716320,FILLED,7185,34499,1745514463526,2444.4783935
AVAAI,SELL,LIMIT,IOC,142,0.0426596,0.0433900,FILLED,142,142,1745514465104,6.0576631999999995
B3,SELL,LIMIT,IOC,73982,0.0051270,0.0051782,FILLED,28821,73982,1745514468137,379.30571399999997
PROMPT,SELL,LIMIT,IOC,2709,0.3190640,0.3234731,FILLED,33,2709,1745514468137,864.344376
HYPER,SELL,LIMIT,IOC,184,0.2112119,0.2133000,FILLED,184,184,1745514474299,38.8629896
HIFI,SELL,LIMIT,IOC,1263,0.1897269,0.1917000,FILLED,1263,1263,1745514475252,239.6250747
SUI,BUY,LIMIT,IOC,109.3,3.409605,3.379000,FILLED,43.3,109.3,1745514480187,372.6698265
CETUS,BUY,LIMIT,IOC,603,0.1763015,0.1745900,FILLED,603,603,1745514480237,106.3098045
PIPPIN,SELL,LIMIT,IOC,11492,0.0159676,0.0162716,FILLED,9612,11492,1745514483174,183.4996592
SHELL,SELL,LIMIT,IOC,91,0.1531037,0.1560000,FILLED,51,91,1745514483174,13.9324367
1000PEPEUSDC,SELL,LIMIT,IOC,71969,0.0085841,0.0087064,FILLED,72,71969,1745514483174,617.7890929
ALPHA,SELL,LIMIT,IOC,14971,0.03054,0.03096,FILLED,2475,14971,1745514483192,457.21434
